ox,oy,dx,dy,distance,time
105.427217,27.789296,105.367217,27.749296,14695,1312
105.427217,27.789296,105.367217,27.769296,9803,801
105.427217,27.789296,105.367217,27.789296,9153,709
105.427217,27.789296,105.367217,27.809296,12620,1603
105.427217,27.789296,105.367217,27.829296,21988,2359
105.427217,27.789296,105.367217,27.849296,28103,3517
105.427217,27.789296,105.367217,27.869296,30082,2971
105.427217,27.789296,105.367217,27.889296,30743,3252
105.427217,27.789296,105.367217,27.909296,30735,3366
105.427217,27.789296,105.367217,27.929296,56668,5779
105.427217,27.789296,105.367217,27.949296,57312,5934
105.427217,27.789296,105.367217,27.969296,62076,6137
105.427217,27.789296,105.367217,27.989296,60010,5966
105.427217,27.789296,105.367217,28.009296,57390,5826
105.427217,27.789296,105.367217,28.029296,95745,7376
105.427217,27.789296,105.367217,28.049296,92614,7126
105.427217,27.789296,105.367217,28.069296,92373,7213
105.427217,27.789296,105.367217,28.089296,89878,7091
105.427217,27.789296,105.367217,28.109296,87721,7228
105.427217,27.789296,105.367217,28.129296,83592,6366
105.427217,27.789296,105.367217,28.149296,84822,6758
105.427217,27.789296,105.367217,28.169296,84345,6922
105.427217,27.789296,105.367217,28.189296,91074,7065
105.427217,27.789296,105.367217,28.209296,88437,6873
105.427217,27.789296,105.367217,28.229296,90678,6247
105.427217,27.789296,105.367217,28.249296,89688,6455
105.427217,27.789296,105.367217,28.269296,90547,6498
105.427217,27.789296,105.367217,28.289296,97266,6898
105.427217,27.789296,105.387217,27.309296,127374,8832
105.427217,27.789296,105.387217,27.329296,126021,8642
105.427217,27.789296,105.387217,27.349296,122983,8153
105.427217,27.789296,105.387217,27.369296,124212,8392
105.427217,27.789296,105.387217,27.389296,126513,8607
105.427217,27.789296,105.387217,27.409296,113349,7535
105.427217,27.789296,105.387217,27.429296,113734,8313
105.427217,27.789296,105.387217,27.449296,111721,8094
105.427217,27.789296,105.387217,27.469296,108692,7801
105.427217,27.789296,105.387217,27.489296,108069,7745
105.427217,27.789296,105.387217,27.509296,108637,8041
105.427217,27.789296,105.387217,27.529296,105346,8202
105.427217,27.789296,105.387217,27.549296,109823,8256
105.427217,27.789296,105.387217,27.569296,98226,7577
105.427217,27.789296,105.387217,27.589296,91393,6456
105.427217,27.789296,105.387217,27.609296,91865,6766
105.427217,27.789296,105.387217,27.629296,93687,6997
105.427217,27.789296,105.387217,27.649296,94054,7167
105.427217,27.789296,105.387217,27.669296,95206,7199
105.427217,27.789296,105.387217,27.689296,98886,7569
105.427217,27.789296,105.387217,27.709296,101814,8172
105.427217,27.789296,105.387217,27.729296,102456,7102
105.427217,27.789296,105.387217,27.749296,109478,9489
105.427217,27.789296,105.387217,27.769296,14673,1356
105.427217,27.789296,105.387217,27.789296,6315,518
105.427217,27.789296,105.387217,27.809296,9164,950
105.427217,27.789296,105.387217,27.829296,17541,1509
105.427217,27.789296,105.387217,27.849296,27440,3575
105.427217,27.789296,105.387217,27.869296,30824,3102
105.427217,27.789296,105.387217,27.889296,26099,2628
105.427217,27.789296,105.387217,27.909296,27732,2696
105.427217,27.789296,105.387217,27.929296,57729,5974
105.427217,27.789296,105.387217,27.949296,58171,6245
105.427217,27.789296,105.387217,27.969296,51728,5271
105.427217,27.789296,105.387217,27.989296,56947,5815
105.427217,27.789296,105.387217,28.009296,54008,5392
105.427217,27.789296,105.387217,28.029296,67871,6052
105.427217,27.789296,105.387217,28.049296,65746,5754
105.427217,27.789296,105.387217,28.069296,89999,6953
105.427217,27.789296,105.387217,28.089296,87001,6621
105.427217,27.789296,105.387217,28.109296,83931,6380
105.427217,27.789296,105.387217,28.129296,81357,6172
105.427217,27.789296,105.387217,28.149296,80618,6229
105.427217,27.789296,105.387217,28.169296,81185,6328
105.427217,27.789296,105.387217,28.189296,86330,6808
105.427217,27.789296,105.387217,28.209296,84793,6602
105.427217,27.789296,105.387217,28.229296,88204,6072
105.427217,27.789296,105.387217,28.249296,86905,6006
105.427217,27.789296,105.387217,28.269296,89103,6203
105.427217,27.789296,105.387217,28.289296,91891,6477
105.427217,27.789296,105.407217,27.309296,126459,8618
105.427217,27.789296,105.407217,27.329296,123759,8405
105.427217,27.789296,105.407217,27.349296,121468,8148
105.427217,27.789296,105.407217,27.369296,122167,8145
105.427217,27.789296,105.407217,27.389296,126598,8661
105.427217,27.789296,105.407217,27.409296,129010,9199
105.427217,27.789296,105.407217,27.429296,129454,8456
105.427217,27.789296,105.407217,27.449296,112597,8354
105.427217,27.789296,105.407217,27.469296,133994,8739
105.427217,27.789296,105.407217,27.489296,105053,7451
105.427217,27.789296,105.407217,27.509296,100704,6908
105.427217,27.789296,105.407217,27.529296,101515,7238
105.427217,27.789296,105.407217,27.549296,103141,7234
105.427217,27.789296,105.407217,27.569296,106423,7439
105.427217,27.789296,105.407217,27.589296,101579,7644
105.427217,27.789296,105.407217,27.609296,94331,6948
105.427217,27.789296,105.407217,27.629296,96304,7249
105.427217,27.789296,105.407217,27.649296,98285,7611
105.427217,27.789296,105.407217,27.669296,100516,7861
105.427217,27.789296,105.407217,27.689296,99781,7623
105.427217,27.789296,105.407217,27.709296,102239,7862
105.427217,27.789296,105.407217,27.729296,106995,9496
105.427217,27.789296,105.407217,27.749296,113714,8531
105.427217,27.789296,105.407217,27.769296,9860,735
105.427217,27.789296,105.407217,27.789296,4446,351
105.427217,27.789296,105.407217,27.809296,3181,571
105.427217,27.789296,105.407217,27.829296,15414,1287
105.427217,27.789296,105.407217,27.849296,16554,1832
105.427217,27.789296,105.407217,27.869296,33058,3700
105.427217,27.789296,105.407217,27.889296,23434,2355
105.427217,27.789296,105.407217,27.909296,28429,2769
105.427217,27.789296,105.407217,27.929296,55937,5825
105.427217,27.789296,105.407217,27.949296,53170,5277
105.427217,27.789296,105.407217,27.969296,50971,4985
105.427217,27.789296,105.407217,27.989296,50737,4994
105.427217,27.789296,105.407217,28.009296,58789,5839
105.427217,27.789296,105.407217,28.029296,67701,6104
105.427217,27.789296,105.407217,28.049296,61573,5433
105.427217,27.789296,105.407217,28.069296,71400,6402
105.427217,27.789296,105.407217,28.089296,90328,7090
105.427217,27.789296,105.407217,28.109296,82979,6512
105.427217,27.789296,105.407217,28.129296,79575,6061
105.427217,27.789296,105.407217,28.149296,77458,5995
105.427217,27.789296,105.407217,28.169296,77923,5902
105.427217,27.789296,105.407217,28.189296,80258,6461
105.427217,27.789296,105.407217,28.209296,83018,6410
105.427217,27.789296,105.407217,28.229296,86323,5931
105.427217,27.789296,105.407217,28.249296,83220,5679
105.427217,27.789296,105.407217,28.269296,88672,7392
105.427217,27.789296,105.407217,28.289296,94936,7154
105.427217,27.789296,105.427217,27.309296,128482,8802
105.427217,27.789296,105.427217,27.329296,127329,8666
105.427217,27.789296,105.427217,27.349296,123504,8270
105.427217,27.789296,105.427217,27.369296,124200,8324
105.427217,27.789296,105.427217,27.389296,128287,9200
105.427217,27.789296,105.427217,27.409296,118883,9498
105.427217,27.789296,105.427217,27.429296,116398,8954
105.427217,27.789296,105.427217,27.449296,114018,8532
105.427217,27.789296,105.427217,27.469296,110595,7865
105.427217,27.789296,105.427217,27.489296,106982,7591
105.427217,27.789296,105.427217,27.509296,103161,7377
105.427217,27.789296,105.427217,27.529296,104422,8149
105.427217,27.789296,105.427217,27.549296,106273,8548
105.427217,27.789296,105.427217,27.569296,110661,7889
105.427217,27.789296,105.427217,27.589296,102306,8009
105.427217,27.789296,105.427217,27.609296,103689,7952
105.427217,27.789296,105.427217,27.629296,98547,7790
105.427217,27.789296,105.427217,27.649296,100811,8318
105.427217,27.789296,105.427217,27.669296,101892,7814
105.427217,27.789296,105.427217,27.689296,102387,7934
105.427217,27.789296,105.427217,27.709296,104852,8049
105.427217,27.789296,105.427217,27.729296,106627,8116
105.427217,27.789296,105.427217,27.749296,68232,5194
105.427217,27.789296,105.427217,27.769296,8486,590
105.427217,27.789296,105.427217,27.789296,1,0
105.427217,27.789296,105.427217,27.809296,1605,123
105.427217,27.789296,105.427217,27.829296,13426,1150
105.427217,27.789296,105.427217,27.849296,16515,2304
105.427217,27.789296,105.427217,27.869296,17472,1819
105.427217,27.789296,105.427217,27.889296,21414,2094
105.427217,27.789296,105.427217,27.909296,24342,2466
105.427217,27.789296,105.427217,27.929296,26902,2727
105.427217,27.789296,105.427217,27.949296,53791,5429
105.427217,27.789296,105.427217,27.969296,49024,4840
105.427217,27.789296,105.427217,27.989296,48653,4704
105.427217,27.789296,105.427217,28.009296,55303,5388
105.427217,27.789296,105.427217,28.029296,67139,6212
105.427217,27.789296,105.427217,28.049296,58968,5147
105.427217,27.789296,105.427217,28.069296,59155,5442
105.427217,27.789296,105.427217,28.089296,62444,5499
105.427217,27.789296,105.427217,28.109296,80867,6115
105.427217,27.789296,105.427217,28.129296,79813,5994
105.427217,27.789296,105.427217,28.149296,75107,5598
105.427217,27.789296,105.427217,28.169296,75642,5683
105.427217,27.789296,105.427217,28.189296,77372,5945
105.427217,27.789296,105.427217,28.209296,80734,6287
105.427217,27.789296,105.427217,28.229296,84464,6587
105.427217,27.789296,105.427217,28.249296,85320,6864
105.427217,27.789296,105.427217,28.269296,84781,5726
105.427217,27.789296,105.427217,28.289296,90550,7384
105.427217,27.789296,105.447217,27.309296,133035,8993
105.427217,27.789296,105.447217,27.329296,138062,9285
105.427217,27.789296,105.447217,27.349296,125820,8383
105.427217,27.789296,105.447217,27.369296,126398,8421
105.427217,27.789296,105.447217,27.389296,133068,8928
105.427217,27.789296,105.447217,27.409296,138157,10067
105.427217,27.789296,105.447217,27.429296,120662,9087
105.427217,27.789296,105.447217,27.449296,116369,8501
105.427217,27.789296,105.447217,27.469296,114634,8307
105.427217,27.789296,105.447217,27.489296,110209,8300
105.427217,27.789296,105.447217,27.509296,107718,8759
105.427217,27.789296,105.447217,27.529296,120138,10163
105.427217,27.789296,105.447217,27.549296,116712,9443
105.427217,27.789296,105.447217,27.569296,114577,8886
105.427217,27.789296,105.447217,27.589296,105074,8414
105.427217,27.789296,105.447217,27.609296,103326,7809
105.427217,27.789296,105.447217,27.629296,61206,6540
105.427217,27.789296,105.447217,27.649296,63832,6949
105.427217,27.789296,105.447217,27.669296,66310,7299
105.427217,27.789296,105.447217,27.689296,106855,8148
105.427217,27.789296,105.447217,27.709296,105267,8057
105.427217,27.789296,105.447217,27.729296,110352,8487
105.427217,27.789296,105.447217,27.749296,121567,9992
105.427217,27.789296,105.447217,27.769296,134908,12776
105.427217,27.789296,105.447217,27.789296,3711,198
105.427217,27.789296,105.447217,27.809296,5600,557
105.427217,27.789296,105.447217,27.829296,11310,954
105.427217,27.789296,105.447217,27.849296,12536,1188
105.427217,27.789296,105.447217,27.869296,15103,1522
105.427217,27.789296,105.447217,27.889296,18784,1843
105.427217,27.789296,105.447217,27.909296,24805,2377
105.427217,27.789296,105.447217,27.929296,27858,2762
105.427217,27.789296,105.447217,27.949296,31615,3211
105.427217,27.789296,105.447217,27.969296,34040,3521
105.427217,27.789296,105.447217,27.989296,52863,4737
105.427217,27.789296,105.447217,28.009296,52357,4943
105.427217,27.789296,105.447217,28.029296,58125,5394
105.427217,27.789296,105.447217,28.049296,56624,5015
105.427217,27.789296,105.447217,28.069296,55537,4947
105.427217,27.789296,105.447217,28.089296,57120,5062
105.427217,27.789296,105.447217,28.109296,75600,6022
105.427217,27.789296,105.447217,28.129296,75677,5640
105.427217,27.789296,105.447217,28.149296,73459,5432
105.427217,27.789296,105.447217,28.169296,96165,6408
105.427217,27.789296,105.447217,28.189296,81333,6302
105.427217,27.789296,105.447217,28.209296,82058,6267
105.427217,27.789296,105.447217,28.229296,87564,6913
105.427217,27.789296,105.447217,28.249296,88655,6992
105.427217,27.789296,105.447217,28.269296,93818,8176
105.427217,27.789296,105.447217,28.289296,94706,8001
105.427217,27.789296,105.467217,27.309296,132183,8918
105.427217,27.789296,105.467217,27.329296,129139,8647
105.427217,27.789296,105.467217,27.349296,128071,8533
105.427217,27.789296,105.467217,27.369296,128145,8599
105.427217,27.789296,105.467217,27.389296,131123,8818
105.427217,27.789296,105.467217,27.409296,135184,9521
105.427217,27.789296,105.467217,27.429296,138342,9998
105.427217,27.789296,105.467217,27.449296,119134,8809
105.427217,27.789296,105.467217,27.469296,118668,8742
105.427217,27.789296,105.467217,27.489296,114108,8098
105.427217,27.789296,105.467217,27.509296,122600,9094
105.427217,27.789296,105.467217,27.529296,121776,8873
105.427217,27.789296,105.467217,27.549296,122043,10744
105.427217,27.789296,105.467217,27.569296,117659,9523
105.427217,27.789296,105.467217,27.589296,64192,7239
105.427217,27.789296,105.467217,27.609296,60149,6202
105.427217,27.789296,105.467217,27.629296,57459,6038
105.427217,27.789296,105.467217,27.649296,61542,6786
105.427217,27.789296,105.467217,27.669296,63220,6629
105.427217,27.789296,105.467217,27.689296,110243,8683
105.427217,27.789296,105.467217,27.709296,108730,8354
105.427217,27.789296,105.467217,27.729296,110991,8803
105.427217,27.789296,105.467217,27.749296,131729,12385
105.427217,27.789296,105.467217,27.769296,12606,1107
105.427217,27.789296,105.467217,27.789296,6890,408
105.427217,27.789296,105.467217,27.809296,9093,864
105.427217,27.789296,105.467217,27.829296,7249,578
105.427217,27.789296,105.467217,27.849296,11039,998
105.427217,27.789296,105.467217,27.869296,21381,2166
105.427217,27.789296,105.467217,27.889296,20029,1977
105.427217,27.789296,105.467217,27.909296,25168,2724
105.427217,27.789296,105.467217,27.929296,29643,3108
105.427217,27.789296,105.467217,27.949296,44048,4395
105.427217,27.789296,105.467217,27.969296,41830,3785
105.427217,27.789296,105.467217,27.989296,43852,4079
105.427217,27.789296,105.467217,28.009296,47891,4270
105.427217,27.789296,105.467217,28.029296,53028,4718
105.427217,27.789296,105.467217,28.049296,53307,4853
105.427217,27.789296,105.467217,28.069296,53230,4954
105.427217,27.789296,105.467217,28.089296,56385,5064
105.427217,27.789296,105.467217,28.109296,72851,5803
105.427217,27.789296,105.467217,28.129296,69815,5531
105.427217,27.789296,105.467217,28.149296,75674,5617
105.427217,27.789296,105.467217,28.169296,76404,6069
105.427217,27.789296,105.467217,28.189296,83389,6539
105.427217,27.789296,105.467217,28.209296,85624,6746
105.427217,27.789296,105.467217,28.229296,91004,7163
105.427217,27.789296,105.467217,28.249296,90318,7191
105.427217,27.789296,105.467217,28.269296,91846,7791
105.427217,27.789296,105.467217,28.289296,111960,8582
105.427217,27.789296,105.487217,27.309296,135465,9345
105.427217,27.789296,105.487217,27.329296,131441,8840
105.427217,27.789296,105.487217,27.349296,129632,8682
105.427217,27.789296,105.487217,27.369296,132428,8888
105.427217,27.789296,105.487217,27.389296,132297,8911
105.427217,27.789296,105.487217,27.409296,139170,9653
105.427217,27.789296,105.487217,27.429296,124816,10024
105.427217,27.789296,105.487217,27.449296,122310,9401
105.427217,27.789296,105.487217,27.469296,120390,9088
105.427217,27.789296,105.487217,27.489296,122052,9189
105.427217,27.789296,105.487217,27.509296,117634,8400
105.427217,27.789296,105.487217,27.529296,120254,8637
105.427217,27.789296,105.487217,27.549296,123806,9198
105.427217,27.789296,105.487217,27.569296,120647,10407
105.427217,27.789296,105.487217,27.589296,63415,7280
105.427217,27.789296,105.487217,27.609296,59303,6321
105.427217,27.789296,105.487217,27.629296,55627,5817
105.427217,27.789296,105.487217,27.649296,57775,6148
105.427217,27.789296,105.487217,27.669296,57308,5996
105.427217,27.789296,105.487217,27.689296,61035,6558
105.427217,27.789296,105.487217,27.709296,112429,8930
105.427217,27.789296,105.487217,27.729296,112231,8668
105.427217,27.789296,105.487217,27.749296,115726,9496
105.427217,27.789296,105.487217,27.769296,61704,4823
105.427217,27.789296,105.487217,27.789296,13220,1339
105.427217,27.789296,105.487217,27.809296,9238,769
105.427217,27.789296,105.487217,27.829296,10843,911
105.427217,27.789296,105.487217,27.849296,12591,1024
105.427217,27.789296,105.487217,27.869296,18697,1836
105.427217,27.789296,105.487217,27.889296,20168,1779
105.427217,27.789296,105.487217,27.909296,23610,2219
105.427217,27.789296,105.487217,27.929296,29421,2479
105.427217,27.789296,105.487217,27.949296,31905,3138
105.427217,27.789296,105.487217,27.969296,33162,2700
105.427217,27.789296,105.487217,27.989296,38481,3385
105.427217,27.789296,105.487217,28.009296,43111,3810
105.427217,27.789296,105.487217,28.029296,45366,3960
105.427217,27.789296,105.487217,28.049296,48376,4269
105.427217,27.789296,105.487217,28.069296,51129,4544
105.427217,27.789296,105.487217,28.089296,54705,4860
105.427217,27.789296,105.487217,28.109296,67567,5552
105.427217,27.789296,105.487217,28.129296,68206,5377
105.427217,27.789296,105.487217,28.149296,78256,5781
105.427217,27.789296,105.487217,28.169296,77148,6033
105.427217,27.789296,105.487217,28.189296,85962,6886
105.427217,27.789296,105.487217,28.209296,93005,7685
105.427217,27.789296,105.487217,28.229296,89682,7107
105.427217,27.789296,105.487217,28.249296,91108,7274
105.427217,27.789296,105.487217,28.269296,91108,7274
105.427217,27.789296,105.487217,28.289296,111835,8598
105.427217,27.789296,105.507217,27.309296,143091,10651
105.427217,27.789296,105.507217,27.329296,134518,9068
105.427217,27.789296,105.507217,27.349296,136610,9332
105.427217,27.789296,105.507217,27.369296,135102,9132
105.427217,27.789296,105.507217,27.389296,136105,9419
105.427217,27.789296,105.507217,27.409296,138882,9933
105.427217,27.789296,105.507217,27.429296,155305,11084
105.427217,27.789296,105.507217,27.449296,126821,9798
105.427217,27.789296,105.507217,27.469296,124254,9961
105.427217,27.789296,105.507217,27.489296,127535,9709
105.427217,27.789296,105.507217,27.509296,127557,9557
105.427217,27.789296,105.507217,27.529296,123198,9046
105.427217,27.789296,105.507217,27.549296,124947,9455
105.427217,27.789296,105.507217,27.569296,66268,7742
105.427217,27.789296,105.507217,27.589296,63824,7223
105.427217,27.789296,105.507217,27.609296,57563,5997
105.427217,27.789296,105.507217,27.629296,58435,6061
105.427217,27.789296,105.507217,27.649296,51928,5359
105.427217,27.789296,105.507217,27.669296,53460,5767
105.427217,27.789296,105.507217,27.689296,53611,5344
105.427217,27.789296,105.507217,27.709296,60097,5933
105.427217,27.789296,105.507217,27.729296,67135,7110
105.427217,27.789296,105.507217,27.749296,69804,7521
105.427217,27.789296,105.507217,27.769296,17952,1833
105.427217,27.789296,105.507217,27.789296,12624,1183
105.427217,27.789296,105.507217,27.809296,11401,972
105.427217,27.789296,105.507217,27.829296,13233,1138
105.427217,27.789296,105.507217,27.849296,15189,1506
105.427217,27.789296,105.507217,27.869296,17718,1586
105.427217,27.789296,105.507217,27.889296,20785,1742
105.427217,27.789296,105.507217,27.909296,22815,1931
105.427217,27.789296,105.507217,27.929296,27384,2297
105.427217,27.789296,105.507217,27.949296,29697,2505
105.427217,27.789296,105.507217,27.969296,37410,3205
105.427217,27.789296,105.507217,27.989296,38390,3308
105.427217,27.789296,105.507217,28.009296,40073,3503
105.427217,27.789296,105.507217,28.029296,48538,4682
105.427217,27.789296,105.507217,28.049296,53207,4929
105.427217,27.789296,105.507217,28.069296,53182,5459
105.427217,27.789296,105.507217,28.089296,57059,5054
105.427217,27.789296,105.507217,28.109296,65535,5208
105.427217,27.789296,105.507217,28.129296,69275,5685
105.427217,27.789296,105.507217,28.149296,72922,5683
105.427217,27.789296,105.507217,28.169296,82292,6010
105.427217,27.789296,105.507217,28.189296,90182,7057
105.427217,27.789296,105.507217,28.209296,92987,8011
105.427217,27.789296,105.507217,28.229296,140085,11876
105.427217,27.789296,105.507217,28.249296,93451,7741
105.427217,27.789296,105.507217,28.269296,127146,9663
105.427217,27.789296,105.507217,28.289296,112755,8401
105.427217,27.789296,105.527217,27.309296,138595,9513
105.427217,27.789296,105.527217,27.329296,136269,9336
105.427217,27.789296,105.527217,27.349296,136397,9336
105.427217,27.789296,105.527217,27.369296,138634,9486
105.427217,27.789296,105.527217,27.389296,141360,9723
105.427217,27.789296,105.527217,27.409296,139648,10010
105.427217,27.789296,105.527217,27.429296,153656,10864
105.427217,27.789296,105.527217,27.449296,155187,10953
105.427217,27.789296,105.527217,27.469296,158275,11206
105.427217,27.789296,105.527217,27.489296,129072,9922
105.427217,27.789296,105.527217,27.509296,128744,9887
105.427217,27.789296,105.527217,27.529296,126675,9524
105.427217,27.789296,105.527217,27.549296,123444,10822
105.427217,27.789296,105.527217,27.569296,121114,10471
105.427217,27.789296,105.527217,27.589296,64027,8535
105.427217,27.789296,105.527217,27.609296,61004,7455
105.427217,27.789296,105.527217,27.629296,52489,5352
105.427217,27.789296,105.527217,27.649296,49398,4957
105.427217,27.789296,105.527217,27.669296,50098,5031
105.427217,27.789296,105.527217,27.689296,53248,5305
105.427217,27.789296,105.527217,27.709296,55512,5531
105.427217,27.789296,105.527217,27.729296,71959,8034
105.427217,27.789296,105.527217,27.749296,73728,8185
105.427217,27.789296,105.527217,27.769296,21453,2397
105.427217,27.789296,105.527217,27.789296,18058,1639
105.427217,27.789296,105.527217,27.809296,13419,1056
105.427217,27.789296,105.527217,27.829296,15529,1434
105.427217,27.789296,105.527217,27.849296,19465,1672
105.427217,27.789296,105.527217,27.869296,19442,1865
105.427217,27.789296,105.527217,27.889296,22554,2202
105.427217,27.789296,105.527217,27.909296,30070,2511
105.427217,27.789296,105.527217,27.929296,27593,2340
105.427217,27.789296,105.527217,27.949296,30510,2778
105.427217,27.789296,105.527217,27.969296,42370,4007
105.427217,27.789296,105.527217,27.989296,39922,3415
105.427217,27.789296,105.527217,28.009296,55203,6143
105.427217,27.789296,105.527217,28.029296,53664,5771
105.427217,27.789296,105.527217,28.049296,55729,5423
105.427217,27.789296,105.527217,28.069296,55118,5595
105.427217,27.789296,105.527217,28.089296,62860,5053
105.427217,27.789296,105.527217,28.109296,69406,5669
105.427217,27.789296,105.527217,28.129296,69130,5554
105.427217,27.789296,105.527217,28.149296,74551,5941
105.427217,27.789296,105.527217,28.169296,84845,6189
105.427217,27.789296,105.527217,28.189296,93811,7286
105.427217,27.789296,105.527217,28.209296,94297,7613
105.427217,27.789296,105.527217,28.229296,135862,10630
105.427217,27.789296,105.527217,28.249296,128700,10126
105.427217,27.789296,105.527217,28.269296,125554,9399
105.427217,27.789296,105.527217,28.289296,118553,8725
105.427217,27.789296,105.547217,27.309296,141966,10119
105.427217,27.789296,105.547217,27.329296,138017,9580
105.427217,27.789296,105.547217,27.349296,139333,9602
105.427217,27.789296,105.547217,27.369296,140681,9739
105.427217,27.789296,105.547217,27.389296,144677,10350
105.427217,27.789296,105.547217,27.409296,141532,10388
105.427217,27.789296,105.547217,27.429296,151561,10590
105.427217,27.789296,105.547217,27.449296,154435,10926
105.427217,27.789296,105.547217,27.469296,155918,11458
105.427217,27.789296,105.547217,27.489296,157239,11822
105.427217,27.789296,105.547217,27.509296,132810,9951
105.427217,27.789296,105.547217,27.529296,130716,10107
105.427217,27.789296,105.547217,27.549296,134128,10408
105.427217,27.789296,105.547217,27.569296,119163,10241
105.427217,27.789296,105.547217,27.589296,118569,10101
105.427217,27.789296,105.547217,27.609296,58799,7094
105.427217,27.789296,105.547217,27.629296,53920,5630
105.427217,27.789296,105.547217,27.649296,49830,5192
105.427217,27.789296,105.547217,27.669296,47999,4873
105.427217,27.789296,105.547217,27.689296,44776,4823
105.427217,27.789296,105.547217,27.709296,60029,6935
105.427217,27.789296,105.547217,27.729296,26364,2671
105.427217,27.789296,105.547217,27.749296,27504,2896
105.427217,27.789296,105.547217,27.769296,25651,2997
105.427217,27.789296,105.547217,27.789296,19006,1872
105.427217,27.789296,105.547217,27.809296,18171,1554
105.427217,27.789296,105.547217,27.829296,23391,2256
105.427217,27.789296,105.547217,27.849296,16861,1447
105.427217,27.789296,105.547217,27.869296,19148,1683
105.427217,27.789296,105.547217,27.889296,25530,2762
105.427217,27.789296,105.547217,27.909296,30049,2593
105.427217,27.789296,105.547217,27.929296,31086,2701
105.427217,27.789296,105.547217,27.949296,34058,2965
105.427217,27.789296,105.547217,27.969296,77943,5713
105.427217,27.789296,105.547217,27.989296,76178,5604
105.427217,27.789296,105.547217,28.009296,44989,3899
105.427217,27.789296,105.547217,28.029296,49358,4491
105.427217,27.789296,105.547217,28.049296,49658,4508
105.427217,27.789296,105.547217,28.069296,54454,4682
105.427217,27.789296,105.547217,28.089296,62690,4890
105.427217,27.789296,105.547217,28.109296,80444,6738
105.427217,27.789296,105.547217,28.129296,74188,5907
105.427217,27.789296,105.547217,28.149296,83750,6846
105.427217,27.789296,105.547217,28.169296,86939,6893
105.427217,27.789296,105.547217,28.189296,89138,7379
105.427217,27.789296,105.547217,28.209296,89148,7383
105.427217,27.789296,105.547217,28.229296,133679,10409
105.427217,27.789296,105.547217,28.249296,129539,9914
105.427217,27.789296,105.547217,28.269296,121707,8912
105.427217,27.789296,105.547217,28.289296,118403,9070
105.427217,27.789296,105.567217,27.309296,145540,10836
105.427217,27.789296,105.567217,27.329296,143974,10753
105.427217,27.789296,105.567217,27.349296,142242,9788
105.427217,27.789296,105.567217,27.369296,141289,9727
105.427217,27.789296,105.567217,27.389296,143338,9889
105.427217,27.789296,105.567217,27.409296,147502,10173
105.427217,27.789296,105.567217,27.429296,148656,10345
105.427217,27.789296,105.567217,27.449296,155273,11086
105.427217,27.789296,105.567217,27.469296,154481,11169
105.427217,27.789296,105.567217,27.489296,157625,11872
105.427217,27.789296,105.567217,27.509296,134985,10471
105.427217,27.789296,105.567217,27.529296,133923,10352
105.427217,27.789296,105.567217,27.549296,133812,10309
105.427217,27.789296,105.567217,27.569296,115952,9770
105.427217,27.789296,105.567217,27.589296,116967,10115
105.427217,27.789296,105.567217,27.609296,59164,7262
105.427217,27.789296,105.567217,27.629296,55366,6281
105.427217,27.789296,105.567217,27.649296,49037,4971
105.427217,27.789296,105.567217,27.669296,46248,4732
105.427217,27.789296,105.567217,27.689296,42271,4280
105.427217,27.789296,105.567217,27.709296,34602,3803
105.427217,27.789296,105.567217,27.729296,28986,3032
105.427217,27.789296,105.567217,27.749296,30648,3572
105.427217,27.789296,105.567217,27.769296,43334,5029
105.427217,27.789296,105.567217,27.789296,48527,5919
105.427217,27.789296,105.567217,27.809296,50616,4286
105.427217,27.789296,105.567217,27.829296,23221,2033
105.427217,27.789296,105.567217,27.849296,19979,1979
105.427217,27.789296,105.567217,27.869296,22551,1968
105.427217,27.789296,105.567217,27.889296,22453,1967
105.427217,27.789296,105.567217,27.909296,27729,2400
105.427217,27.789296,105.567217,27.929296,30506,2841
105.427217,27.789296,105.567217,27.949296,34143,2966
105.427217,27.789296,105.567217,27.969296,37410,3364
105.427217,27.789296,105.567217,27.989296,41988,3653
105.427217,27.789296,105.567217,28.009296,72602,5473
105.427217,27.789296,105.567217,28.029296,51298,4160
105.427217,27.789296,105.567217,28.049296,53481,4239
105.427217,27.789296,105.567217,28.069296,66783,5368
105.427217,27.789296,105.567217,28.089296,70593,6037
105.427217,27.789296,105.567217,28.109296,79634,6716
105.427217,27.789296,105.567217,28.129296,77052,6308
105.427217,27.789296,105.567217,28.149296,81204,6622
105.427217,27.789296,105.567217,28.169296,85915,6912
105.427217,27.789296,105.567217,28.189296,88347,7312
105.427217,27.789296,105.567217,28.209296,99877,7795
105.427217,27.789296,105.567217,28.229296,102020,7899
105.427217,27.789296,105.567217,28.249296,125174,9424
105.427217,27.789296,105.567217,28.269296,122944,9140
105.427217,27.789296,105.567217,28.289296,121068,9349
105.427217,27.789296,105.587217,27.309296,182597,12052
105.427217,27.789296,105.587217,27.329296,183688,12058
105.427217,27.789296,105.587217,27.349296,144358,10138
105.427217,27.789296,105.587217,27.369296,146314,10613
105.427217,27.789296,105.587217,27.389296,149716,10706
105.427217,27.789296,105.587217,27.409296,146930,10179
105.427217,27.789296,105.587217,27.429296,148290,10331
105.427217,27.789296,105.587217,27.449296,150786,10533
105.427217,27.789296,105.587217,27.469296,155436,11057
105.427217,27.789296,105.587217,27.489296,156589,11307
