lng,lat,distance,time
114.169310329,32.2453272247,19848,1651
114.169308455,32.2653292029,26153,2051
114.16930658,32.2853307819,27313,2096
114.169304704,32.3053319403,29401,2577
114.169302826,32.3253326582,41513,3016
114.169300946,32.345332917,46929,4317
114.169299065,32.3653326999,45142,2984
114.169297183,32.3853319917,45914,3945
114.169295298,32.405330779,48923,5601
114.169293413,32.4253290499,51842,4262
114.169291526,32.4453267947,66518,4214
114.169289637,32.4653240053,64467,4037
114.169287747,32.4853206754,61821,3728
114.169285855,32.5053168008,60688,3609
114.169283961,32.525312379,62544,3792
114.169282067,32.5453074096,71834,5063
114.16928017,32.5653018938,70931,4790
114.169278272,32.585295835,70433,4597
114.169276373,32.6052892382,73733,5836
114.169274472,32.6252821105,92577,5865
114.189422567,31.6452581054,80943,5442
114.18942075,31.665258832,74334,4808
114.189418931,31.6852599839,71670,4452
114.189417112,31.7052615438,68731,4216
114.18941529,31.7252634926,72535,4534
114.189413468,31.7452658098,72753,4573
114.189411644,31.7652684735,78731,5143
114.189409818,31.7852714602,80198,5267
114.189407991,31.8052747456,64222,4907
114.189406162,31.8252783036,63095,4672
114.189404332,31.8452821075,66519,4900
114.189402501,31.8652861293,38463,3345
114.189400668,31.8852903403,40141,4431
114.189398833,31.9052947109,43139,6735
114.189396997,31.9252992109,37472,5024
114.18939516,31.9453038095,34654,2771
114.189393321,31.9653084754,31150,2626
114.189389638,32.0053178827,27540,2309
114.18938595,32.0453271782,24092,3767
114.189382256,32.0853361076,16063,1627
114.189380406,32.1053403567,14806,1304
114.189378556,32.1253444209,14707,1378
114.189356228,32.3653687733,47188,3287
114.189354357,32.3853680646,41351,3570
